Gene Group	R1 LPS 0h	R1 LPS 01h	R1 LPS 02h	R1 LPS 04h	R1 LPS 06h	R1 LPS 09h	R1 LPS 12h	R2 LPS 0h	R2 LPS 01h	R2 LPS 02h	R2 LPS 04h	R2 LPS 06h	R2 LPS 09h	R2 LPS 12h
Oasl1	2.09936	4.35517	6.68182	7.16341	7.07551	7.16976	7.09925	2.30387	4.18631	6.63164	7.20292	7.09123	7.15156	7.07675
Oat	4.55524	4.43083	4.31966	4.08842	3.95363	3.95127	3.95474	4.47684	4.55098	4.55114	4.23145	4.00656	3.7227	3.71412
Ociad1	5.18446	4.98632	4.92358	5.07059	5.26951	5.30861	5.21125	5.24696	4.9751	4.90294	5.12287	5.30719	5.20792	5.19135
Ogfr	4.3709	4.52139	5.16971	5.76161	5.77062	5.48583	5.34376	4.39188	4.33955	4.96141	5.73498	5.83976	5.68999	5.46627
Os9	4.35571	4.28175	4.16488	3.97665	3.89765	4.08389	4.25194	4.24901	4.14779	4.0998	4.09741	4.16486	4.09104	4.16257
Osbpl11	3.00007	2.72028	2.57386	2.61497	2.65567	2.57781	2.67208	2.94149	3.23759	2.80514	2.54176	2.55666	2.37164	2.36045
Osbpl3	2.67774	3.09468	3.27196	3.1072	3.29276	3.85424	4.05585	2.62429	3.15416	3.4668	3.12139	3.2374	3.79825	3.95214
Osbpl8	4.67183	5.01615	4.89627	4.5458	4.55645	4.5641	4.58783	4.65771	4.96253	4.8848	4.54381	4.52263	4.66109	4.60586
Ostf1	6.08566	6.16945	6.1063	6.09884	6.11169	6.09337	6.12528	5.98578	6.08946	6.16329	6.13153	6.12639	6.10284	6.1913
Otub1	4.75375	4.65362	4.54272	4.49949	4.59136	4.65113	4.5796	4.86274	4.81134	4.52758	4.42976	4.63809	4.56158	4.44057
P4hb	6.05239	5.87548	5.68671	5.45159	5.31358	5.44555	5.67627	6.05627	5.87976	5.79907	5.60018	5.49704	5.31044	5.35881
Pafah1b1	4.23713	4.29917	4.3516	4.33368	4.29913	4.25823	4.30441	4.26221	4.39538	4.31594	4.27945	4.31405	4.22835	4.28796
Paics	4.70229	4.54651	4.29392	3.86815	3.58058	3.51888	3.6154	4.53881	4.41214	4.43372	4.05007	3.76978	3.58514	3.33605
Palm	2.51334	2.52233	1.89341	1.34582	1.16282	1.38393	1.71578	2.86532	2.49397	1.69901	1.06236	0.672188	1.46685	2.27774
Parp12	3.37887	3.15268	4.37255	5.38037	5.55951	5.44248	5.21273	3.31309	3.28469	4.32168	5.38317	5.61527	5.3785	5.20278
Parp14	3.72944	4.65008	5.94908	6.23657	6.10293	5.9619	5.84278	3.66282	4.61174	5.94715	6.32593	6.15155	5.96141	5.81218
Parp4	3.35265	3.3658	3.55225	3.81964	3.82372	3.57427	3.45049	3.21462	3.4619	3.50157	3.72158	3.78357	3.73847	3.51711
Pbrm1	4.89201	5.04029	4.88961	4.78232	4.77306	4.48173	4.25669	4.97923	4.91355	4.73892	4.72909	4.66113	4.60038	4.49341
Pbxip1	4.72828	4.64781	4.30088	4.09526	4.16183	4.49652	4.75435	4.76055	4.53931	4.11738	3.89734	4.24219	4.76003	4.86812
Pcbp1	5.58748	5.49565	5.47031	5.2932	5.16641	5.15648	5.06806	5.34272	5.54899	5.56488	5.39757	5.34995	5.01477	5.0187
Pcbp2	6.0613	5.9316	5.90732	5.79296	5.70435	5.66886	5.65182	5.98644	5.98075	5.93932	5.8593	5.74388	5.65823	5.55031
Pccb	3.31356	3.15312	2.98469	2.93983	2.35912	1.88756	1.83021	3.44861	3.47323	3.3332	2.79049	1.98043	1.6808	1.76134
Pcna	6.30041	6.27992	6.16912	5.93751	5.6631	5.46393	5.43355	6.16001	6.18767	6.3378	6.07788	5.75568	5.40348	5.32502
Pcnp	4.97311	4.90893	4.73057	4.55856	4.66132	4.77227	4.74445	4.85423	4.90072	4.82891	4.56074	4.63518	4.78902	4.78041
Pcnt	3.09458	3.19884	2.77491	2.34588	2.00738	1.88261	1.98558	2.83772	3.24532	2.9442	2.33702	1.94093	1.92464	2.05996
Pcx	1.12804	0.89032	0.561577	0.0829936	-0.527527	0.319632	1.38356	0.529867	0.497585	0.741076	0.215079	0.276642	0.681008	0.897338
Pdcd6	4.79175	4.67569	4.59313	4.53691	4.66734	4.70235	4.67155	4.66757	4.80219	4.79364	4.61187	4.61714	4.52467	4.62164
Pdcd6ip	4.543	4.46521	4.40259	4.25175	4.29218	4.32283	4.23455	4.53079	4.64251	4.52308	4.26778	4.26941	4.19751	4.08105
Pdcl	3.36064	3.13942	2.94506	2.81268	2.71001	2.66595	2.75186	3.11954	3.28142	3.14642	2.97058	2.89244	2.55238	2.42283
Pdha1	4.3765	4.25483	4.0539	3.90899	3.76723	3.697	3.72194	4.21025	4.4182	4.24996	3.84671	3.88787	3.69417	3.47323
Pdhb	4.88273	4.87074	4.7042	4.511	4.48394	4.41966	4.46343	4.87614	4.7894	4.70574	4.60416	4.4123	4.43555	4.51243
Pdhx	3.80699	4.3038	3.58534	3.41332	3.27609	3.07278	3.10871	3.38717	4.05702	3.64547	3.28483	3.28597	3.40154	3.50502
Pdia3	6.38755	6.29264	6.17887	6.03239	6.00003	6.04556	6.09254	6.26353	6.27799	6.2653	6.21457	6.14047	5.95002	5.9177
Pdia4	5.37868	5.23802	4.95706	4.69982	4.84397	5.06771	5.08215	5.15888	5.17233	5.16251	5.01332	5.00608	4.92131	4.83298
Pdia6	5.89091	5.90158	5.83276	5.79385	5.80938	5.73468	5.675	5.88585	5.83403	5.82774	5.90906	5.93224	5.75296	5.49628
Pdlim5	4.13713	4.3553	4.31137	4.12122	4.13325	4.15576	4.15741	4.07993	4.32528	4.39999	4.07713	4.10514	4.20611	4.17788
Pdxk	3.99175	3.79899	3.19066	2.47361	1.95048	2.19673	2.72743	3.73828	3.74456	3.14811	2.43871	2.23308	2.41705	2.60987
Pea15a	5.48539	5.40513	5.2799	4.99761	4.76746	4.71008	4.70841	5.41983	5.37071	5.22457	4.94169	4.82759	4.85174	4.71786
Pebp1	5.54142	5.45905	5.40603	5.36948	5.23814	5.20479	5.30829	5.52582	5.39467	5.45694	5.45079	5.36999	5.16928	5.15972
Pelo;Pelota	3.03926	2.99575	2.37913	1.99365	2.31272	2.6994	2.95365	3.08204	3.3388	2.76887	1.78856	2.14378	2.55914	2.69239
Pfdn2	5.2125	5.25045	5.13647	5.06235	4.78258	4.52572	4.64431	5.30407	5.08868	4.93201	4.75292	4.87051	4.92996	4.73623
Pfkp;AK032401	5.35975	5.61985	5.95009	6.00928	5.94613	5.78345	5.69254	5.1544	5.71124	6.09109	6.02769	5.98684	5.71562	5.67421
Pfn1	8.1605	8.12616	8.08968	7.89457	7.71249	7.70363	7.7265	8.09778	8.02576	8.01824	7.86867	7.80179	7.78103	7.82026
Pgam1	6.7966	6.70662	6.67992	6.62884	6.6317	6.90063	7.20355	6.82407	6.73055	6.75086	6.62519	6.59666	6.86419	7.15633
Pgam5	3.72543	3.52655	3.4028	3.4682	3.62841	3.69295	3.62861	3.79833	3.33897	3.49289	3.57696	3.47728	3.59485	3.79367
Pgd	6.36396	6.24183	6.14681	5.96401	5.85988	6.05894	6.29723	6.26009	6.21286	6.16383	5.96724	5.95206	6.09267	6.28391
Pgk1	6.92885	6.92861	6.92799	6.90967	6.84499	6.95242	7.24181	6.96495	6.84038	6.90855	6.90187	6.87658	6.99963	7.24239
Pgls	5.53175	5.61219	5.40899	5.355	5.04718	4.77642	4.81461	5.60995	5.65329	5.2925	5.00213	4.90754	5.0757	5.00503
Pgm1	3.48363	3.3003	3.00673	2.39774	1.95366	2.12694	2.41136	3.10533	3.06183	2.99958	2.51024	2.14305	2.26171	2.59862
Phf8	3.28366	3.44254	3.22178	3.09351	3.04574	2.92612	2.98569	3.21382	3.2605	3.18495	3.16438	3.12598	3.05217	2.99724
Pi4k2a	4.35053	4.23657	4.71553	5.26394	5.34313	5.16801	5.0748	4.51836	4.35044	4.73821	5.14407	5.28383	5.14359	4.974
Pid1;5033414K04Rik	5.04008	4.92188	4.72486	4.60797	4.82764	4.61352	4.34997	4.93087	4.81863	4.76784	4.78997	4.9502	4.61144	4.21697
Pik3cg	3.36625	3.15991	2.55373	2.04911	1.8725	2.15221	2.46278	3.2121	3.27264	2.73173	1.98045	1.90567	2.20718	2.30672
Pik3r6	4.22267	4.09676	4.30335	4.45757	4.36904	4.12053	4.08782	4.07906	4.03568	4.25055	4.47362	4.39162	4.19929	4.22793
Pip4k2b	3.62305	3.2395	2.66044	2.58507	2.75633	3.0023	3.11331	3.51645	3.02797	2.66279	2.57972	2.91346	3.17764	3.10197
Pitpnb	3.83007	3.72831	3.5096	3.21578	3.22651	3.26006	3.30451	3.58146	3.73642	3.56809	3.2931	3.31153	3.31257	3.27166
Pitpnm1	4.06207	3.98119	3.95264	3.89959	4.0544	4.28397	4.41987	3.98131	3.96811	3.98069	4.03024	4.08294	4.2888	4.32165
Pitrm1	2.68508	2.62968	2.64854	2.36249	2.12357	2.20435	2.16508	2.49847	2.69741	2.75397	2.55144	2.14677	1.93495	2.23578
Pkm2	6.85345	6.7702	6.71657	6.46904	6.25053	6.49226	6.95535	6.8245	6.78609	6.76999	6.54882	6.36739	6.45034	6.76028
Pla2g15;Lpla2	4.59546	4.0915	3.20351	2.47794	2.67411	3.5861	4.01843	4.50999	3.98529	3.13619	2.66373	2.72524	3.53009	4.09653
Pla2g7	7.0661	6.96465	6.95818	6.94078	7.06077	7.19477	7.26316	6.89273	6.85365	7.04799	7.10914	7.14509	7.17148	7.22833
Plaur	6.52921	7.09645	7.15437	6.90173	6.70609	6.48319	6.39349	6.74116	6.93672	7.06171	6.71946	6.61397	6.65917	6.53235
Plcb2	4.72096	4.68907	4.21888	3.26671	2.84017	3.17715	3.49287	4.74523	4.92184	3.96577	2.99093	3.05858	3.32918	3.39428
Pld3	5.90484	5.68343	5.53007	5.38842	5.30081	5.5622	5.71606	5.77161	5.43659	5.60218	5.65835	5.49461	5.47776	5.64471
Pld4	5.96912	5.80044	5.44204	4.96568	4.64073	4.7342	4.93003	5.85959	5.63926	5.3493	4.94034	4.63489	4.89012	5.16873
Plekhf2	3.68981	3.2387	3.66624	4.25699	4.37512	4.14307	4.06028	3.64044	3.56311	3.66599	4.14092	4.36898	4.13549	3.91527
Plekhg1	2.26589	2.25533	2.04994	2.29296	2.72947	2.65731	2.35048	2.46481	2.18294	1.92348	2.22881	2.73334	2.63497	2.43304
Plekhm1	3.28403	2.94945	2.60371	2.55586	2.59466	2.8982	3.06066	3.26636	3.02954	2.69028	2.55195	2.62492	2.86447	2.91906
Plekho2	4.95724	5.39661	5.58877	5.20345	4.88783	4.76025	4.75789	4.96833	5.52463	5.68203	5.20181	4.8533	4.70005	4.6219
Plin2	5.57684	5.36089	5.46151	5.81092	5.86542	5.62308	5.43207	5.58022	5.30421	5.45346	5.87222	5.92922	5.59006	5.40134
Plod1	3.79783	3.58379	3.08694	2.90688	2.66342	2.79873	3.21627	3.39494	3.58182	3.27019	3.11657	3.00433	2.87459	2.81143
Plrg1;PLRG1	3.30519	3.1565	2.86226	2.79642	2.85141	2.88444	2.92137	3.20285	3.8811	3.59016	3.04085	2.8877	1.92673	2.24819
Plxna1	4.29971	3.92734	3.59771	3.25958	3.46311	4.13291	4.2903	4.01388	3.94275	3.74815	3.39209	3.59122	4.05255	4.23002
Pnp	5.10682	5.37892	6.22029	6.76478	6.94347	6.80105	6.46017	4.87557	5.23116	6.25262	6.92505	7.09622	6.77523	6.51965
Pnpo	3.21858	3.0842	2.58697	2.11462	1.86647	1.99991	2.21768	3.14485	3.3261	2.75956	2.09649	2.09801	1.74255	1.92087
Pold1	3.02774	2.76931	2.06025	1.53196	1.66092	1.83075	1.92906	2.92872	2.68066	2.00849	1.6148	1.8396	1.86917	1.86854
Poldip3	4.5178	4.62504	4.62378	4.57829	4.53556	4.53802	4.63948	4.43932	4.56147	4.56896	4.57321	4.5932	4.66989	4.65193
Polr2a	3.28889	3.07311	2.8506	2.52477	2.33412	2.59309	2.73141	3.08181	2.99063	2.83447	2.50224	2.48408	2.6655	2.83725
Polr2c	3.84642	3.97938	3.92262	3.86568	3.9471	3.9456	3.81038	3.85211	4.01453	3.86367	3.86351	3.99462	3.84105	3.88767
Polr2e	4.61711	4.60525	4.33879	4.04727	3.85646	3.98067	4.15753	4.85553	4.48683	4.20709	3.93926	3.80716	4.20015	4.10706
Polr2j	4.63061	4.44258	4.2816	4.06553	3.74205	3.72188	3.82613	4.46642	4.44715	4.29345	3.98775	3.69683	3.90171	3.91709
Pon2	5.35582	5.19617	5.01239	4.79447	4.78181	4.84486	4.81401	5.19017	5.09267	5.12064	4.8696	4.8383	4.86325	4.8249
Pon3	4.30758	4.16501	3.92397	3.78028	3.73752	3.67105	3.61506	4.2161	4.05032	4.09709	4.03164	3.82109	3.49498	3.48926
Ppa2	3.90646	3.72218	3.55477	3.31523	3.15017	2.96944	2.9252	3.75448	3.76023	3.69628	3.46669	2.92757	2.78856	3.14964
Ppfia1	3.65098	3.65844	4.04872	4.07019	3.94488	4.11406	4.19236	3.73429	3.76112	4.0659	4.23319	4.04639	3.94731	3.89143
Ppfibp2	3.6716	3.98218	4.26782	4.34508	4.37882	4.65691	4.85268	3.88389	4.32851	3.84507	3.95005	4.32264	4.85958	4.96536
Ppia	8.54234	8.46766	8.42132	8.41554	8.40077	8.28211	8.13911	8.55243	8.27263	8.36206	8.41394	8.41151	8.3696	8.28669
Ppm1g	4.19033	4.083	3.76858	3.49442	3.49561	3.56774	3.58028	4.13769	4.0589	3.90039	3.57024	3.62807	3.50396	3.38071
Ppp1ca	5.94529	5.6767	5.65929	5.59216	5.3207	5.3866	5.50294	5.74509	5.89077	5.70675	5.5421	5.5167	5.33623	5.34602
Ppp1cc	5.19063	5.08253	4.73596	4.33831	4.22876	4.29671	4.45625	5.27289	5.16789	4.72734	4.1709	4.16523	4.39818	4.42672
Ppp1r14b	6.21391	6.13985	5.96546	5.90277	5.69188	5.43564	5.37663	6.28232	6.08559	5.90715	5.7333	5.59395	5.55681	5.56703
Ppp1r2	4.08054	4.12237	4.24095	4.27006	4.28122	4.08195	3.97214	3.78578	4.11395	4.51441	4.45385	4.31829	4.0195	3.84346
Ppp1r7	3.53054	3.51559	3.17378	2.96021	3.03522	3.10815	3.10228	3.55893	3.76744	3.34335	2.87717	2.8413	3.04906	2.98852
Ppp1r9b	4.94717	4.58157	4.07704	4.10484	4.36468	4.44082	4.36748	4.75789	4.40024	4.10793	4.15645	4.42257	4.55279	4.48574
Ppp2cb	4.67648	4.6612	4.66475	4.72325	4.8337	4.73034	4.52364	4.80763	4.75	4.67739	4.70154	4.79136	4.66492	4.42053
Ppp2r1a	4.92671	4.85965	4.92217	4.95058	4.96987	5.02367	4.94766	4.77757	4.50813	4.88014	5.11203	5.18414	5.14927	4.98903
Ppp2r4	5.15246	5.04556	4.74874	4.37474	4.13458	4.15617	4.38902	5.07282	4.80267	4.67742	4.36061	4.22937	4.44937	4.409
Ppp2r5a	4.84821	4.86364	5.21323	5.58672	5.79679	5.61081	5.32559	4.87871	4.90711	5.11822	5.60308	5.85672	5.64057	5.24057
Ppp4r2	4.22891	4.46375	4.85984	5.0256	5.15042	5.22808	5.13073	4.28655	4.59906	4.87829	5.14647	5.18208	5.08872	4.90616
Ppt1	6.01073	6.2742	6.11881	5.96032	5.62721	5.33632	5.34129	6.14625	5.96588	5.72437	5.68461	5.5532	5.89091	5.70367
Pram1	1.76656	1.48066	1.04496	1.2948	0.703514	0.10232	-0.0635921	2.13968	1.65759	1.00855	0.28046	0.693814	0.587496	-0.038357
Prdx1	8.31548	8.45516	8.75287	9.05687	9.26471	9.37962	9.3848	8.38553	8.46781	8.80972	8.99948	9.13986	9.34313	9.46397
Prdx2	6.44487	6.30868	6.23189	6.31158	6.44279	6.58201	6.65024	6.36714	6.30788	6.22439	6.30889	6.52561	6.63016	6.60799
Prdx3	4.84425	4.67734	4.59537	4.38664	4.10187	3.8174	3.91125	4.62228	4.5291	4.49343	4.38697	4.17461	4.03051	4.09723
Prdx4	4.62414	4.40612	4.37402	4.33077	4.56178	4.81142	4.84363	4.5456	4.39861	4.32117	4.43684	4.82621	4.62329	4.80017
Prdx5	7.04994	7.13172	7.42501	7.58557	7.69413	7.98626	8.16776	7.07944	7.11002	7.37347	7.644	7.83547	7.90592	8.09207
Prdx6	5.1681	5.23533	5.31218	5.31288	5.23962	5.34949	5.52457	5.03721	5.32809	5.53441	5.37884	5.26453	5.24384	5.35525
Prex1	4.86174	4.69836	4.4872	4.37955	4.68669	5.17287	5.35778	4.56852	4.88881	4.7439	4.48389	4.72076	4.99584	5.24247
Prkar1a	5.31349	5.31183	5.27477	5.17847	5.12519	5.1006	5.12941	5.37526	5.42145	5.3695	5.19753	5.08168	4.99436	4.99398
Prpf19	4.30624	4.25068	4.04542	3.4181	3.11475	3.22363	3.33509	4.08419	4.05046	4.05159	3.69494	3.35623	3.18151	3.275
Prpf38a	3.7032	3.78366	4.08959	4.65977	4.87999	4.68914	4.5302	3.75372	3.50497	3.82225	4.85002	5.17257	4.7305	4.50151
Prpf4	2.57912	2.3452	2.44866	2.78916	2.76587	2.49451	2.40416	2.60727	2.58591	2.25267	2.61959	2.7977	2.60811	2.35543
Prpf6	3.6283	3.59397	3.39986	3.30649	3.17096	3.20893	3.42909	3.77098	3.75743	3.39382	3.3205	3.0518	3.07857	3.36451
Prpf8	3.76804	3.60521	3.37797	3.04972	2.77707	2.87043	3.01608	3.64383	3.5737	3.35164	3.10503	3.03564	2.91596	2.83873
Prps1;Prps1l3	3.38473	3.24227	2.97613	2.77176	2.43661	2.26958	2.10872	3.41884	3.18439	2.99295	2.7899	2.45392	2.24078	2.10902
Prpsap1	3.6803	3.42015	3.37597	3.56309	3.70235	3.57314	3.45481	3.74147	3.45478	3.329	3.64657	3.8208	3.51672	3.26046
Psap	9.61895	9.57578	9.40981	9.234	9.18244	9.26891	9.41578	9.59024	9.41744	9.36492	9.25963	9.26037	9.37551	9.43756
Psip1	4.30777	4.26888	3.95221	3.75378	3.87077	3.7835	3.64205	4.22723	4.08298	3.75817	3.91721	3.99602	3.84178	3.75557
Psma2	5.5637	5.54009	5.6681	5.71117	5.77127	5.84092	5.83584	5.44089	5.46789	5.68202	5.79446	5.91132	5.78032	5.85417
Psmb10	5.32599	5.25634	5.51966	6.08857	6.41739	6.46421	6.35534	5.30368	5.26357	5.56875	6.10372	6.3699	6.43561	6.38226
Psmb3	5.8833	5.79693	5.68779	5.70233	5.65333	5.61619	5.57675	5.69502	5.72576	5.78072	5.71725	5.66238	5.68194	5.65355
Psmb5;Mir686	5.98849	5.94185	5.90365	5.89352	5.89638	5.94639	6.07086	5.93453	5.82089	5.81758	5.9444	5.97724	5.98765	6.15884
Psmb8	5.75398	5.65451	5.85257	6.20556	6.38864	6.53154	6.5736	5.74518	5.65471	5.90188	6.21253	6.43934	6.48527	6.52149
Psmc2	5.05718	4.96002	4.88864	4.82698	4.77859	4.79827	4.88943	5.03208	5.17849	4.85023	4.6907	4.80675	4.8391	4.80177
Psmc6	4.56195	4.5297	4.51615	4.3711	4.35	4.50805	4.64498	4.53727	4.52382	4.55148	4.37419	4.37776	4.46289	4.6545
Psmd11	5.25407	5.56809	5.5469	5.48159	5.41438	5.36527	5.4513	5.28565	5.55288	5.47906	5.38975	5.32634	5.5347	5.51322
Psmd3	4.58964	4.44648	4.41088	4.29093	4.10692	4.14543	4.31009	4.36352	4.5968	4.55318	4.26832	4.08283	4.07109	4.36463
Psmd5	3.88765	3.6266	3.39182	3.25516	3.30638	3.697	4.00939	3.58739	3.43874	3.55043	3.56606	3.53233	3.6451	3.85396
Psmd6	4.78112	4.70504	4.71342	4.64484	4.527	4.4173	4.32836	4.66649	4.87451	4.77773	4.59027	4.55643	4.31878	4.33286
Psme2	6.73631	6.85307	7.27156	7.74145	7.97145	8.00686	7.9608	6.86117	6.65653	6.99108	7.62619	7.95285	8.2581	8.19558
Psmg1	3.8747	3.82076	3.4285	2.98352	2.87806	2.80337	2.58011	3.70718	3.52358	3.33202	2.9537	2.78737	2.91711	3.14806
Pspc1	3.14398	3.43119	3.21388	2.57067	2.18522	2.18806	2.14477	2.99091	3.14972	3.06303	2.76971	2.69897	2.28161	1.92383
Pstpip2	3.95209	4.41066	4.58853	4.17404	3.88168	4.06803	4.14937	3.75909	4.62133	4.62034	4.17281	4.11365	4.1073	3.82986
Ptbp1	5.20084	5.14432	5.15364	4.90073	4.70729	4.8127	4.83997	5.09078	5.24673	5.23571	4.92386	4.86962	4.70401	4.68879
Pten	3.59656	3.5347	3.21359	2.93621	2.98353	3.332	3.70664	3.47161	3.54258	3.39558	3.13869	3.02661	3.18519	3.54298
Ptges3	5.60964	5.6632	5.57332	5.35306	5.24142	5.19214	5.23384	5.6622	5.64794	5.62045	5.38888	5.23868	5.2071	5.10137
Ptgs2	1.2849	4.1729	5.33003	5.15324	5.41534	5.70853	5.78036	0.966908	3.82354	5.45636	5.68561	5.6914	5.55832	5.66315
Ptk2b	4.30443	4.25618	4.4598	4.79371	4.9595	4.85939	4.77201	4.27241	4.2621	4.44856	4.70405	4.97404	4.96474	4.77911
Ptms	7.17562	7.30982	7.26033	7.00724	6.61658	6.3931	6.42876	7.19972	7.25168	6.93904	6.83829	6.6939	6.65513	6.6137
Ptpn1	5.75388	5.73035	5.48632	5.40652	5.61603	5.97286	6.20668	5.78993	5.81282	5.50565	5.24998	5.57438	6.03527	6.20459
Ptpn12	5.20119	5.43011	5.36231	5.08604	4.82845	4.54014	4.52004	5.21597	5.64447	5.46507	4.98174	4.63632	4.45072	4.57398
Ptpn18	3.85172	3.77029	3.70866	3.35427	2.89976	2.65054	2.32781	3.81794	3.31842	3.55193	3.23548	2.5959	2.89378	3.14961
Ptpn2	4.56575	4.79259	4.81622	4.82415	4.79151	4.73204	4.88599	4.71163	4.85177	4.69944	4.80214	4.78131	4.73614	4.82582
Ptprc	5.70071	5.85641	5.98324	5.95278	5.90466	5.70761	5.55251	5.67701	5.76779	5.97983	6.02575	5.96031	5.6764	5.57084
Ptpre	5.34465	5.86536	5.73977	5.37267	5.23473	5.11798	5.03774	5.45853	5.97598	5.71668	5.05188	4.99508	5.29953	5.21523
Puf60	4.44376	4.28264	4.12063	4.08042	3.99427	3.94146	3.95618	4.43802	4.34223	4.19824	4.1763	4.14681	3.85616	3.6616
Pum1	3.8006	3.74315	3.65841	3.61507	3.44338	3.27858	3.3783	3.75556	4.01104	3.79433	3.46631	3.32585	3.3752	3.18921
Pus10	2.60753	2.58076	2.49563	2.67016	2.71586	2.69557	2.56865	2.90381	2.48683	2.30993	2.70188	2.69151	2.67744	2.56277
Pyhin1	3.91549	4.02328	5.48705	6.38062	6.52094	6.51466	6.31091	3.76525	4.08813	5.39988	6.47051	6.61119	6.50211	6.31587
Qars	4.29305	4.10013	3.94815	3.73741	3.56739	3.66511	3.8365	4.1744	4.13954	4.08563	3.94697	3.64772	3.53086	3.62263
Qdpr	5.12837	4.93213	4.8345	4.78247	4.57105	4.24704	4.08196	5.17987	4.81272	4.9065	4.83342	4.56371	4.20707	4.07423
Qk	4.46743	4.47213	4.3754	4.19032	4.25571	4.1703	4.05032	4.40116	4.42158	4.36556	4.18921	4.26793	4.22889	4.10728
Rab10	4.87753	4.83969	5.00791	5.20878	5.48273	5.62468	5.55325	4.77266	4.86441	5.10566	5.27762	5.46529	5.54764	5.5613
Rab11a;Rab11b	5.26498	5.28211	5.29879	5.31305	5.4023	5.37025	5.27703	5.30932	5.22767	5.29561	5.23511	5.31393	5.41123	5.41564
Rab5c	5.85635	5.54812	5.55059	5.63539	5.79786	6.00585	5.92606	5.63639	5.46528	5.6069	5.85271	5.96562	5.85856	5.93476
Rab8B;AK160964;Rab8b	5.04139	5.36757	5.78223	5.9158	5.93721	5.79253	5.64917	5.05443	5.60062	5.91389	6.00504	5.86801	5.5543	5.48962
Rab8a	4.98624	4.89333	4.91247	4.83399	4.88443	5.07664	5.08743	4.98699	4.88445	4.89006	4.89396	4.98551	5.04039	4.99317
Rac1;Rac3	6.24876	6.09444	6.05159	5.9766	5.96666	5.94543	5.8587	6.05238	6.0839	6.19302	6.15207	6.06181	5.7862	5.8128
Rac2	5.71156	5.57494	5.56993	5.56233	5.52145	5.63157	5.65418	5.62252	5.5216	5.52068	5.54476	5.642	5.67537	5.69903
Rad23b	4.31334	4.33812	4.30887	3.98368	3.7436	3.8156	3.97669	4.19477	4.34388	4.36845	4.06214	3.89164	3.76786	3.85116
Raf1	4.16571	4.17161	4.20672	4.27683	4.26784	4.30242	4.42948	4.31671	3.99989	4.12049	4.37883	4.37026	4.27974	4.35469
Ralb	4.96943	4.96743	4.7606	4.58578	4.4199	4.41038	4.66667	5.00598	5.01984	4.85835	4.52121	4.40644	4.45042	4.51795
Raly	4.92107	4.7808	4.63637	4.33427	4.31435	4.49076	4.47681	4.88933	4.86463	4.60077	4.42589	4.40339	4.39847	4.37196
Ranbp2	3.93354	4.13048	4.45101	4.55866	4.45494	4.26857	4.3145	4.00905	4.31771	4.38732	4.55483	4.44464	4.24941	4.14874
Ranbp3	4.1032	4.04434	3.87024	3.74431	3.82039	3.83561	3.91389	3.99419	3.87604	4.01673	3.83121	3.85553	3.85893	3.89934
Rangap1;mKIAA1835	4.9953	5.05105	4.73616	4.33608	4.02221	3.97421	4.10914	5.05891	4.97294	4.58239	4.2689	4.15254	4.15548	4.03297
Rap1b	5.92633	6.02708	6.36094	6.48909	6.54278	6.38221	6.1036	5.85131	6.12854	6.47349	6.55245	6.55127	6.24336	6.03162
Rars	4.31192	4.36298	4.66027	4.96629	4.95028	4.66941	4.50287	4.40773	4.42873	4.57172	4.93546	4.98939	4.63777	4.45322
Rasa4	3.77733	3.95652	5.05969	5.67296	5.74603	5.69733	5.56649	3.71675	3.98929	5.24316	5.77312	5.70965	5.58541	5.45896
Rassf4	6.18548	6.71422	7.23637	7.11748	6.64482	6.27744	6.18603	6.41744	6.55184	6.80946	6.87616	6.58632	6.63402	6.48659
Rbbp4	4.50709	4.47217	4.34613	4.07762	3.97291	4.00889	4.04326	4.39721	4.53889	4.35815	4.10671	4.06385	4.08859	3.87466
Rbbp7	4.47556	4.46192	4.27696	3.90749	3.61268	3.51498	3.58877	4.39102	4.49985	4.36714	3.95075	3.65854	3.55395	3.41711
Rbck1	4.60416	4.47025	4.36391	4.40773	4.43061	4.37153	4.35096	4.48642	4.53115	4.45088	4.34537	4.38722	4.44748	4.35064
