ENSG	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30
ENSG00000264424	3.7742822749	3.7725319637	3.7707254245	3.7664590935	4.346943923	4.0730514935	3.9913809014	3.9526352732	4.0080464297	4.0168630711	4.026009379	4.0438696811	3.6183512882	3.7757409814	3.9337859171	4.0586638443
ENSG00000203908	3.8083165483	3.8511811988	3.8944298704	3.9799543585	4.2849741211	3.9479019261	3.9664565936	4.0184348117	3.8008762691	3.7615921325	3.7219749255	3.6413825266	4.0293526498	3.9615849833	3.8495853973	3.7596362251
ENSG00000253831	4.3349548763	4.2539990497	4.1730432232	4.01113157	3.8518306814	4.0310625366	4.2046179669	4.3339983972	4.2921289101	4.3259865979	4.3598712325	4.4279497122	4.3791190813	4.3746762324	4.4280786274	4.4588235754
ENSG00000233844	5.3300348501	5.2586111424	5.1870571264	5.0462102941	4.6818550807	5.1220706826	5.1074042056	5.1005800388	5.4692028726	5.5282107886	5.5910497422	5.7418461786	5.5842929605	5.0744443066	4.8805380524	4.7679328741
ENSG00000253614	4.1614915075	4.1445439082	4.1279790831	4.0978613693	4.2256095434	4.2669262771	4.2210336625	4.1774085332	4.3527232986	4.2387127406	4.1248970009	3.8980850931	4.0863625238	3.9924976757	3.8224266834	3.6811808187
ENSG00000159337	4.2583329257	4.2220316943	4.1860069589	4.1131327134	4.1032385145	4.2978258768	4.2507421252	4.1833664636	4.2597190679	4.2422047961	4.2260513394	4.2007986005	4.3987782035	4.0815842371	4.0824230279	4.1152233954
ENSG00000166984	4.7822531934	4.8125813267	4.8431941904	4.9050704713	4.5845947338	4.7768745316	4.8175090666	4.8267093899	5.1470405113	5.0492846598	4.9519311524	4.7623295661	4.8838040164	4.7499553867	4.4546006722	4.2352308932
ENSG00000179002	4.5463168463	4.5189504004	4.492345532	4.4435838102	5.4237715355	4.9138662623	4.5811749855	4.3585492671	4.7160333211	4.6274229198	4.5396104784	4.3632974721	4.4552640228	4.2241699341	4.3212095069	4.4257156237
ENSG00000182330	4.4873960282	4.3425420626	4.197459009	3.905284164	3.9779198363	4.3854222726	4.0708905885	3.9357328105	4.5659360058	4.5341122947	4.502372073	4.4411413517	4.5605225798	4.4182863519	4.2378383121	4.0976880933
ENSG00000152785	3.7714364475	3.751796272	3.7317340619	3.6917351686	3.8508985736	3.8149608419	3.813413634	3.8125459057	3.8135328637	3.765389326	3.7164939462	3.6150257489	3.6590324102	3.7846563109	3.8315416157	3.8599099624
ENSG00000205795	3.956972673	3.9035157646	3.8501543407	3.7447420807	4.1029061932	4.0050449261	3.9231731497	3.8633737563	3.969869751	3.9358187385	3.9008064762	3.8267546602	4.5218640039	4.2506507059	4.1528553115	4.087619232
ENSG00000185518	9.6101993703	9.5697458631	9.5294801216	9.4493392807	9.799391584	8.4362961072	7.1724393625	6.250079826	9.3109503062	9.3265302535	9.3421505612	9.3767215552	7.585436707	7.7704138005	7.3322702825	7.0412851576
ENSG00000127311	5.5639497306	5.7218642443	5.8824454307	6.2178137009	6.4775255843	6.1250946397	6.1143989381	6.1360137914	5.4442499444	5.6003081931	5.7563664418	6.0684829392	5.8967192225	6.0525982608	6.2099620843	6.3281313073
ENSG00000138709	8.4194612142	8.4532112952	8.4875452811	8.5592017821	9.5513382107	9.471792088	8.7312338991	8.4036359721	8.1439250419	8.2996112315	8.4551978013	8.7677744292	9.9142745129	9.4271729881	8.8594419445	8.4240205023
ENSG00000166265	3.765381145	3.8475202042	3.9292046311	4.0922418732	4.3153772162	4.0055465167	3.9871876361	3.9391043793	3.95098878	3.9261423397	3.9012982518	3.8516202066	3.8785892069	3.9488836513	4.035462059	4.1021679156
ENSG00000257743	3.8218976808	3.887479203	3.9531268454	4.0838427856	3.772930935	3.8042027271	3.8336493381	3.8558246044	4.0032358312	3.9838178078	3.9646979021	3.9297011751	3.8698555289	3.7775764937	3.7580957854	3.7493667591
ENSG00000226856	6.4906567928	6.6241589323	6.7575800618	7.0234804862	7.633232876	6.658049229	6.759926001	6.6832604471	5.7265369939	5.9983327554	6.2689230895	6.8100995956	6.1854996195	6.6417650039	6.6063134281	6.5241276072
ENSG00000134962	4.5772478434	4.5624694887	4.5458601051	4.5037521898	4.2229805384	4.3492701894	4.3488643346	4.3368074027	4.2881569891	4.2719043892	4.2563657184	4.232932211	4.5172809089	4.2156378799	4.2157729071	4.2428477619
ENSG00000149305	4.3188015439	4.2569261156	4.1950873544	4.0718496197	3.9171906022	4.0480259253	4.1936167247	4.3040037473	4.3767999856	4.3255460874	4.2749329781	4.1764710897	4.239636917	4.0506077096	4.0379211972	4.04775313
ENSG00000178591	3.7152013816	3.8759606226	4.0355769772	4.3513592749	4.2838307426	4.0610787702	3.9414107272	3.8381769918	3.7333472996	3.7793432295	3.8253391593	3.9173310191	4.1405059386	4.0448525292	3.9349571041	3.8513344128
ENSG00000198856	11.869716363	11.9490928853	12.0298389539	12.1983417523	12.100074125	12.449423021	12.6876266686	12.8478344344	11.9518335774	11.9700680644	11.9877523119	12.0241115208	13.502914384	12.9886436853	12.7619166007	12.6185637203
ENSG00000230324	4.0678959294	3.9907460953	3.9135962612	3.7592965931	4.224310154	4.2032246697	4.129197005	4.0681229615	3.8745998417	3.9060855008	3.9367675657	3.9951507023	4.0669680685	3.6172343019	3.7646257551	3.7636781215
ENSG00000099337	4.243474117	4.3666586313	4.4892409267	4.7359818381	5.0989579561	5.1853211567	4.9484604101	4.7348553946	4.1952120352	4.1961103282	4.1968345343	4.1958674905	5.6087822343	5.6103430823	4.6645713035	4.3099068864
ENSG00000173540	8.6599636978	8.7181755805	8.7768887751	8.898264401	9.7237998072	9.3737640872	8.9924703979	8.7009281299	8.7099062168	8.7556089428	8.801300247	8.8937859581	10.38456197	9.7332235998	9.1340813031	8.6917715536
ENSG00000178919	10.0301078437	10.1470393697	10.2652092212	10.5080838321	10.7414059691	9.4276233957	8.736296183	8.2829443397	10.0100474327	10.2535535371	10.497480948	10.990687486	8.6537998544	8.4153781218	8.4162625088	8.4410833649
ENSG00000234996	10.9995851673	10.9075866327	10.8153777997	10.6320403575	9.1739560444	9.4598624196	9.7563210937	9.9711737163	11.0154885596	10.8233008838	10.6299278222	10.2368492251	9.4771358081	9.5890119531	9.8022435669	9.9728574201
ENSG00000132464	3.7134428985	3.7726324849	3.831768016	3.9500590734	3.8520759558	3.8581611094	3.885214707	3.9085255343	3.9878451386	3.8986251867	3.8084836089	3.6209210712	3.7769481256	3.8720930041	4.0423163466	4.1782556722
ENSG00000183775	6.3858449477	6.4518976723	6.5179952275	6.6501365358	7.4438003169	6.7366310341	6.0295385903	5.4992192574	5.9621751782	6.2567836834	6.5499223298	7.1284967587	6.0974682857	6.0952417665	6.0656927388	6.0546118534
ENSG00000177414	3.760223199	3.791462551	3.8226791289	3.8848495077	4.0401312952	3.9482864024	3.9014998882	3.8706345164	4.3685206113	4.1824154361	3.9960214156	3.622698465	3.8594482176	3.9457995031	3.9902288625	4.0189043796
ENSG00000211778	4.1614766371	3.8926440817	3.6238218305	3.0849849654	4.099182105	3.9384566684	3.948544794	3.947890261	4.0574881828	3.9453521949	3.833216207	3.6089442312	3.9078540661	3.8838700959	3.9023237628	3.9214506801
ENSG00000223492	3.7464849434	3.745781075	3.7451753829	3.7453643058	4.2253610989	4.0749792654	4.0339063718	4.0174384666	4.0793018193	3.9811714076	3.8823307108	3.6793444203	3.7645463578	3.8524916422	3.9488469101	4.0225817249
ENSG00000229312	3.7935200327	3.8061093833	3.8183984833	3.8448432563	4.1638757322	3.9028542834	4.0312964333	4.1693568612	4.0780672121	3.9806191009	3.8824517238	3.6807472811	3.6151278742	3.8289317965	3.8532476161	3.8549027613
ENSG00000230433	4.3091615877	4.1543900223	3.9994239174	3.6891509969	3.9788381403	3.991864068	4.002410532	4.0098659398	4.5308466993	4.3300083201	4.1278019675	3.713332856	3.6481711754	3.8047859393	3.9852521313	4.1214494315
ENSG00000166840	4.3231327075	4.3660707655	4.4089768147	4.49442875	3.8521598498	4.079151987	4.2074615354	4.2913611429	4.3376628317	4.2713564859	4.2055803533	4.079806479	4.2653045878	4.2677907129	4.1871094821	4.1202301458
ENSG00000235545	4.3883410723	4.4631287936	4.5395362445	4.7018692624	4.6856969916	4.4662487019	4.6298447043	4.7916305238	4.3147091495	4.3728347429	4.43128171	4.5543232445	4.4753863741	4.3548690444	4.3737241752	4.3886818354
ENSG00000116005	10.4669162347	10.332817956	10.1987159321	9.9304690892	8.5481286393	9.1925723217	9.9226883382	10.4762028335	10.3166384239	10.1590440079	10.0014651713	9.6879632494	9.1540148267	9.5367498732	10.0232640353	10.3987620571
ENSG00000057468	4.0071758512	3.9855861214	3.9642278583	3.9224871047	4.6356740113	4.3410898851	4.1787306114	4.0701304498	4.0390778163	4.0655970277	4.0913073721	4.1433214805	4.1269146142	4.3157534836	4.456960721	4.563235256
ENSG00000183653	4.2599205636	4.2019811226	4.1438526136	4.0277300111	4.7767780719	4.5294383014	4.5400543916	4.5597811916	4.1010345759	4.0551086867	4.0091827975	3.9173310191	4.1405059386	4.1530577837	4.0588039251	3.9821879865
ENSG00000171940	9.0092835608	9.3770242045	9.7459458177	10.4917199267	10.3382702608	9.3664783995	9.1136152337	9.0012792464	8.8457474778	9.2356747217	9.6246057983	10.4062402314	8.7164625975	9.3119460025	9.2071124102	9.0548889438
ENSG00000143819	10.329128831	10.2433405233	10.1576370234	9.9872997925	9.2280339547	10.0346806413	10.7564344835	11.2878000755	10.3726110927	10.1796615339	9.9863530996	9.5968977321	10.399155738	10.7487718941	11.0058787767	11.1879833992
ENSG00000172000	8.7417856704	8.9205453507	9.0992905471	9.4568210931	7.6712451381	7.6672803591	7.6672803591	7.6672803591	8.8621884076	8.918482867	8.9747852261	9.0875545824	8.3595482664	8.5221988363	8.6840723172	8.8053338559
ENSG00000164600	3.8363737956	3.9616997311	4.087120524	4.338296105	4.4151539126	4.2905691501	4.0581247993	3.8701907128	4.6041120765	4.4517604712	4.2997628456	3.996922767	4.1810085334	4.0795206764	4.1120775382	4.1519543401
ENSG00000171649	3.9883648633	3.9691134746	3.9495151859	3.9103613448	4.2245078366	4.1715585226	4.2627647737	4.3485448697	4.2932731993	4.2030797675	4.1131572739	3.9351998298	4.158604888	4.2704410442	4.4334591069	4.5680708822
ENSG00000149507	3.7937743917	3.8475826434	3.9014631541	4.0081869562	4.1036290533	3.9795885165	3.8440364699	3.7417991544	4.3070923129	4.2330724621	4.1590114388	4.0102131163	3.9081957457	3.9204831476	3.89730473	3.8737613093
ENSG00000224675	4.3489665981	4.2648680931	4.1806598106	4.0145987407	4.3457104951	4.4016299543	4.2224770536	4.077547772	4.1442489836	4.1996734747	4.2553308932	4.3698784467	4.3131581026	4.0970227872	3.9712490485	3.8847943869
ENSG00000145451	3.9442779663	3.866889472	3.7892733319	3.6344123458	3.97915518	3.7594465458	3.6776697708	3.6352846413	3.8505156543	3.8893191577	3.9272731727	3.9997617109	3.5834020051	3.8111776591	3.6791882915	3.5423259254
ENSG00000198967	3.9097919682	3.8988990775	3.8881535926	3.8672749829	4.2253114608	4.2434260565	4.1879808942	4.1364765107	3.95602994	3.9618233683	3.9687853303	3.9886785425	4.1419755059	3.7417338554	3.6511413978	3.5389778408
ENSG00000167004	7.7438683399	7.9284382388	8.1133833168	8.4865542901	8.6731841332	8.8952027108	8.9379020268	8.9507270471	7.5997276165	7.8398666592	8.0794110904	8.559075	9.3523926514	9.0589594473	8.9907487598	8.9598843517
ENSG00000240207	6.4984880662	6.517393661	6.5362598464	6.573539385	5.7892241359	6.1623069163	6.8155197587	7.3354797224	6.0128829525	6.0071731037	6.001490725	5.9904276549	5.9729948522	6.3181253673	6.9170327254	7.3298673947
ENSG00000101331	3.7610138615	3.8842275242	4.0068487574	4.2482318075	4.2260442093	4.0015352573	3.9279050879	3.8886376681	3.7838398117	3.7416415131	3.6993985047	3.6144187359	4.0037133192	4.0778211652	3.9426235456	3.8560363374
ENSG00000170293	8.1317193216	8.0027652358	7.8745211027	7.6202181862	7.0440378114	8.314034437	8.9904423524	9.4384767673	7.7146812399	7.6841151638	7.6531558387	7.5914555042	8.4404634616	8.6284793077	8.9182907548	9.1502193802
ENSG00000185015	8.4265887268	8.3871610281	8.3497608561	8.2850059127	9.1537353622	9.3448878071	9.0692170814	8.8148835496	8.441802667	8.4407780574	8.4395242246	8.4395751775	9.5079715552	9.2331129553	8.9400103925	8.7166094565
ENSG00000060558	5.7618988904	5.6339531851	5.5092437148	5.2800101775	5.1456866901	6.2484293443	6.3350639115	6.348123728	5.6499868245	5.9099939114	6.1737559651	6.723004262	7.1147899181	6.0077852925	5.7627850472	5.6735022858
ENSG00000105939	10.8300353522	10.4906717095	10.1523639667	9.4768513522	8.9498917199	10.1824125081	10.7750554127	11.1506337563	10.8146030909	10.4697077674	10.1245354805	9.4343553081	10.6726193966	10.8441467929	10.7926942672	10.7876390344
ENSG00000133958	3.8867398946	3.9285938573	3.9700518428	4.0513684839	3.8516591325	3.8918431017	4.0380090016	4.1538776343	3.8322472087	3.8438955732	3.8559043506	3.8814179292	4.0309853428	4.0340649589	4.1057113306	4.1692670128
ENSG00000176294	4.1040308728	4.0136821131	3.9221572553	3.731649822	3.9770735289	3.7304806949	3.863055065	4.0057331305	3.6880604802	3.7486330775	3.8095399412	3.9316250671	4.0316386615	3.8756996618	4.1546146095	4.4125898134
ENSG00000142233	4.6666352633	4.5254344433	4.3855686858	4.1129128742	4.4743810741	4.7059374888	4.72682901	4.7203483768	4.4730754173	4.5123156872	4.5528985736	4.6446028352	4.8289010784	4.517973536	4.3994272869	4.3277052288
ENSG00000204296	4.8202090095	4.7283916105	4.6365084557	4.4519302322	4.0393396916	4.84240559	5.6447279284	6.2464696823	4.8218639329	4.7580165224	4.6947344578	4.5705609358	4.870057305	4.5500641154	4.2296957028	3.9885301033
ENSG00000174225	4.4351737356	4.6950830954	4.9554177734	5.4769441277	5.5988606378	5.2057743842	5.03271838	4.8537593256	4.5040525994	4.6748581898	4.8441477088	5.1823268918	5.416188806	5.5209579353	5.2161550061	4.9529728053
ENSG00000152990	10.406531728	10.2967475964	10.1872858184	9.9675550422	9.0208414696	9.863840781	10.5977629427	11.1342062081	10.6727638378	10.5689796356	10.4650000198	10.2578438721	9.6297819426	10.2729204902	10.8614507719	11.294255718
ENSG00000183114	7.3163290052	7.1848709692	7.0532789878	6.7881537665	4.9280698246	5.6675204961	6.4065220559	6.9607202029	7.2149229141	7.1858360723	7.1565758289	7.0980265718	6.1487951639	6.3740481137	6.6054454305	6.7799704192
ENSG00000014123	9.456389713	9.3662901862	9.2760292031	9.0932880491	9.6987449902	9.6990748107	9.613334515	9.5367686417	9.3583964685	9.3487352808	9.3393386056	9.3231514843	10.6034463486	10.0602634263	9.6902944333	9.4238468564
ENSG00000189348	4.3603050703	4.2417097641	4.1231213232	3.8846456133	3.9160253799	4.1752790538	4.2188713003	4.2259099893	4.2942670394	4.352844922	4.412335202	4.5380349057	4.4567617337	4.3163887608	4.2647269193	4.2313682841
ENSG00000205396	4.0785496947	4.1057710323	4.1335088439	4.1914849136	3.9812459723	4.2415346324	4.0481869694	3.9492134513	4.3638835342	4.2930180598	4.2226286988	4.0865136524	4.3391095715	4.5273403174	4.4598465476	4.4113662846
ENSG00000254936	4.4018450816	4.4091587209	4.4152984425	4.422696919	3.8506693208	4.3740333782	4.3947214527	4.3561344201	4.3307822474	4.3549070074	4.3799328963	4.4359401366	4.5622127967	4.2216641432	4.1810629862	4.1862001837
ENSG00000231216	4.3332883061	4.2953977004	4.2565378972	4.1713329644	4.1013468409	4.1695797323	4.307356303	4.4158225965	4.4127983564	4.2566750454	4.0999837126	3.7857919702	4.2065915533	4.1324078774	3.9452491911	3.7954307177
ENSG00000089558	5.5521552249	5.4844229109	5.4160739174	5.2777807277	4.5825840801	5.2319963693	5.3226399633	5.3719542129	5.1186123894	5.1324120743	5.1488289653	5.2001662542	5.9758342997	5.273009199	5.0958242591	5.0196413061
ENSG00000112981	4.0843738572	4.1067710558	4.1287503899	4.1720961478	3.9796756416	4.079659516	4.2964484964	4.4709934999	4.7560784587	4.6637028179	4.5711634183	4.3836477157	4.4910383962	4.139359646	4.1149571584	4.1338668347
ENSG00000143867	4.3404539618	4.238057523	4.1352980549	3.9240750402	5.7160358456	4.6448036506	4.6879951418	4.7880092255	4.0541388379	4.00735818	3.9618894098	3.8792430182	4.3135623991	4.3173996527	4.2042001497	4.1087391277
ENSG00000169507	3.7961974223	3.8499309592	3.9036644962	4.01113157	4.4742786939	4.1955345113	3.9382587052	3.7458016522	4.0225185634	4.0303785449	4.0399754776	4.0694574245	3.8372801118	4.0207691651	4.0336644995	4.0259645775
ENSG00000140873	3.8396313078	3.972417088	4.1050415074	4.3677499177	4.1046378066	4.1505377428	3.9376517871	3.7499444539	4.0695404927	4.0844556639	4.0994537114	4.1297990642	4.0307789122	3.933257338	3.8504955274	3.7904128118
ENSG00000144406	4.0019058785	4.0571170528	4.1120662605	4.219810983	4.1645540046	4.2172277429	4.3139997061	4.3948369234	4.0694137509	4.0125364142	3.9554901894	3.8414867607	3.766383333	3.8480753062	3.923322597	3.9799904684
ENSG00000175779	3.8250193543	3.8121425341	3.7992421826	3.7701635013	3.8516453116	3.901483769	3.7425147091	3.6039923634	3.8009332027	3.8361895442	3.8721450267	3.9487163092	3.9464116028	3.974831094	4.0030006833	4.0232061626
ENSG00000186409	4.2531651185	4.1156531198	3.9772871505	3.6983834568	3.9773240611	4.1639305345	4.339216543	4.460870369	4.0099292931	3.9899084885	3.9696884674	3.9307536152	4.1152764589	4.1222338623	4.0870014085	4.054336327
ENSG00000215346	3.8045485042	3.8949108704	3.9854330483	4.1698399394	3.7332988333	3.8751444033	4.119615658	4.3122314246	3.9022917499	3.9217256487	3.9420105116	3.9884018211	3.5497901346	3.8117787628	4.0496997668	4.2256165821
ENSG00000171243	4.3410074019	4.2052713829	4.0690675016	3.7973441999	4.7757040269	4.3329637248	4.0722949586	3.8939364036	4.4161832766	4.455715288	4.4957746651	4.576985778	4.4757056712	3.9090224891	4.0969570932	4.2572106988
ENSG00000203710	4.1238281223	4.1635385642	4.2032490061	4.2826698898	4.8307336802	4.5503139682	4.292394071	4.1021124311	4.1704231198	4.1873261482	4.2051153935	4.2463118126	4.3268019236	4.2373124231	3.9144994531	3.6472178625
ENSG00000249428	4.8518169653	4.6643063788	4.4759834777	4.0944519073	5.6629642963	5.0142229283	4.6035386325	4.3202734781	4.1659498494	4.2292344633	4.2931963222	4.4285822786	4.6102661198	4.7375434869	4.7310356622	4.7535789081
ENSG00000178358	4.9819782285	4.9835738581	4.9841737344	4.9809889764	6.074854749	5.5078813399	5.1139698811	4.8344197136	4.5398563001	4.6289598166	4.7212010928	4.9258021155	5.2607770541	5.065366522	4.8346346734	4.6602665744
ENSG00000139679	4.3028899397	4.2085522926	4.1144003347	3.9272088014	3.9791087147	4.103915941	4.2508846278	4.3646110376	4.2605489398	4.1605062403	4.0610471508	3.863090889	4.1521921015	4.1500544604	4.0369535208	3.9415657045
ENSG00000099937	4.5534930184	4.4665488613	4.3799640719	4.2076094115	5.0548198769	4.7350360125	4.3801564754	4.1196665681	3.1768282294	3.5895383591	4.0008225854	4.8127327449	4.6151657974	4.2554383772	4.21428583	4.211398121
ENSG00000178965	4.0671103383	4.0518606043	4.0366455582	4.0066426401	3.9799824982	3.8577634466	4.1635605008	4.3521188581	3.9113450243	3.9341663325	3.9569876981	4.0026306737	3.6177595189	3.7820335545	3.9764610533	4.1215207589
ENSG00000227342	4.0818744436	4.1218009997	4.1617275558	4.241580668	4.6825848681	4.2903165824	3.9771826298	3.7453640231	4.0265729973	4.0229708366	4.0196812261	4.0105138874	3.7945402155	3.8594260234	4.1361633533	4.3619736132
ENSG00000250328	3.5978263893	3.7314907678	3.866192239	4.1409035652	4.2279407031	4.0003036264	4.0950905777	4.2014684037	3.9003536137	3.9161859875	3.931987856	3.9638552076	3.6173644584	3.6172343019	4.256756831	4.6458563876
ENSG00000180044	5.845298069	5.7796845709	5.7154645032	5.589968486	4.6384193839	5.5014079732	6.3311664378	6.9377688427	5.620028548	5.4808726852	5.3413369525	5.057614737	5.6358479535	5.9782945894	6.7363898603	7.3517434311
ENSG00000232419	3.9917735353	4.0104365447	4.0302822599	4.0772447234	3.8538562433	4.1385608419	4.1003565511	4.0365139469	4.2041339068	4.2372923438	4.2703914734	4.3366647355	4.4196595407	4.1569968776	3.8525474978	3.6302138202
ENSG00000131242	6.5544073428	6.3150399626	6.0751582428	5.5929312957	5.1398941643	6.6739764262	6.0511036711	5.8862927547	6.4122716631	6.3834937949	6.3593082905	6.3371759125	7.579344581	6.3405999992	5.8413948361	5.545643445
ENSG00000166455	3.9789421363	4.1157816594	4.2525922507	4.5258733557	4.4747692356	4.4002495896	4.2528583276	4.1334771758	4.0771450419	4.0969983952	4.1179346328	4.1653684392	4.3408419054	4.2824545537	4.0647880684	3.8847348568
ENSG00000113319	4.8180504812	4.9159081387	5.013494657	5.208616879	6.4717599436	5.4726673697	4.8517622593	4.3433133903	4.3970731598	4.5405291559	4.6830339095	4.9691965726	5.1013891473	5.3166495797	5.4344472808	5.5219429687
ENSG00000126267	14.2420520383	14.0787095508	13.9149097254	13.5829245763	12.5969081473	13.2662122565	13.6703148114	13.9884319652	14.1773466375	14.1604140476	14.1433915873	14.1081539788	13.7189550515	13.8291501984	13.9821588713	14.1032648954
ENSG00000163421	3.6834814339	3.7430600494	3.8018446606	3.9161861118	3.6476170733	3.7171943367	3.9134921058	4.0696211303	4.6725309376	4.4191119483	4.1653807725	3.6573249302	3.7209740959	3.8915467404	3.9842541711	4.0453318822
ENSG00000232307	4.1052162402	4.0798171208	4.0533030836	3.9920900802	3.8501296943	4.1233128528	4.0312511782	3.935109662	4.0243536201	4.0983439133	4.1727246056	4.3215626188	4.2873718004	3.9711386457	3.9379706123	3.949559099
ENSG00000068912	10.5607792119	10.5686873536	10.5774753559	10.5989158506	11.244445332	12.070324199	10.8005428209	10.2587789184	10.6591985794	10.6565935122	10.6537850454	10.6489106642	12.2023330538	11.7765394245	11.4184720232	11.1557104302
ENSG00000105852	5.8787604718	5.7608429734	5.6431543988	5.4041074804	4.8440194778	5.6692988474	5.6915955484	5.6385231648	6.1610759105	5.9718884088	5.7861113744	5.4368271571	6.2271355069	5.4529237268	5.2001385547	5.0659898007
ENSG00000111911	10.3529279339	10.5930769874	10.8344370628	11.3220369756	12.1763624205	11.6688039246	11.3726886601	11.1378589191	10.2772078509	10.4015198692	10.5262265966	10.778152901	10.5586995868	10.5564427711	10.3517749766	10.2750245536
ENSG00000170893	4.4082114429	4.3577175862	4.3075889643	4.2078466003	5.3801445916	4.9514436954	4.4882080929	4.1363175905	4.2786600188	4.2347263746	4.192333433	4.1183600618	4.334179978	4.4727237285	4.4921782109	4.5458702879
ENSG00000163424	4.1257459582	4.0970679389	4.0683707742	4.0114411035	3.731553339	3.9336497416	4.0863589913	4.1961497701	3.9353244454	3.9789431044	4.0225071719	4.1089740057	4.0872927974	4.0656993906	4.1285692519	4.1872307
ENSG00000172156	4.2918947071	4.3828950611	4.4742890252	4.661032127	4.5852985091	4.4789674792	4.4720223277	4.4662540652	4.0628625651	4.1528952637	4.242266871	4.4220054346	4.5021555898	4.4930154326	4.4579750704	4.4288566056
ENSG00000139053	4.0942393145	4.0978768327	4.1027352795	4.121589504	3.8537981041	4.1382820405	4.2835010183	4.381396846	4.2806105361	4.257717592	4.2342451159	4.1877025068	4.9374196634	4.3035544511	4.1520665933	4.0965155121
ENSG00000187416	5.7711158525	5.5919203631	5.411711713	5.0461698396	4.8281266444	6.0970518161	5.3359873699	5.0521253346	5.7953458097	5.9114518883	6.0298338967	6.2794917448	7.1951343026	5.8149983955	5.2908390679	4.9970946403
ENSG00000221938	4.2174092059	4.3297159864	4.4420171836	4.6665556699	3.8525286565	4.0608624688	4.2069897074	4.3059422086	4.4277977711	4.3240655528	4.2215150833	4.0248338829	4.4913744596	4.292493345	3.979170094	3.7348995353
